ScheduleKey,Season,EventId,Date,Arena,Attendance,HomeTeamId,AwayTeamId
5234,2019-20,20,2019.09.15,ゼビオアリーナ仙台,NA,692,702
5231,2019-20,20,2019.09.14,ゼビオアリーナ仙台,NA,710,702
5235,2019-20,20,2019.09.15,ゼビオアリーナ仙台,NA,711,693
5237,2019-20,20,2019.09.16,ゼビオアリーナ仙台,NA,702,693
5238,2019-20,20,2019.09.14,船橋アリーナ,NA,703,694
5240,2019-20,20,2019.09.15,船橋アリーナ,NA,727,694
5241,2019-20,20,2019.09.15,船橋アリーナ,NA,704,703
5244,2019-20,20,2019.09.16,船橋アリーナ,NA,703,706
5242,2019-20,20,2019.09.15,船橋アリーナ,NA,726,706
5239,2019-20,20,2019.09.14,船橋アリーナ,NA,727,726
5243,2019-20,20,2019.09.16,船橋アリーナ,NA,704,726
5253,2019-20,20,2019.09.14,シティホールプラザ　アオーレ長岡,NA,695,749
5256,2019-20,20,2019.09.15,シティホールプラザ　アオーレ長岡,NA,695,750
5258,2019-20,20,2019.09.16,シティホールプラザ　アオーレ長岡,NA,695,696
5255,2019-20,20,2019.09.15,シティホールプラザ　アオーレ長岡,NA,716,696
5252,2019-20,20,2019.09.14,シティホールプラザ　アオーレ長岡,NA,696,713
5254,2019-20,20,2019.09.15,シティホールプラザ　アオーレ長岡,NA,750,713
5250,2019-20,20,2019.09.16,ウィングアリーナ刈谷,NA,717,715
5249,2019-20,20,2019.09.15,ウィングアリーナ刈谷,NA,729,715
5246,2019-20,20,2019.09.14,ウィングアリーナ刈谷,NA,697,715
5248,2019-20,20,2019.09.15,ウィングアリーナ刈谷,NA,728,717
5251,2019-20,20,2019.09.16,ウィングアリーナ刈谷,NA,728,729
5260,2019-20,20,2019.09.14,おおきにアリーナ舞洲,NA,719,698
5259,2019-20,20,2019.09.14,おおきにアリーナ舞洲,NA,700,718
5263,2019-20,20,2019.09.15,おおきにアリーナ舞洲,NA,700,699
5264,2019-20,20,2019.09.16,おおきにアリーナ舞洲,NA,700,719
5265,2019-20,20,2019.09.16,おおきにアリーナ舞洲,NA,699,701
5262,2019-20,20,2019.09.15,おおきにアリーナ舞洲,NA,719,701
5270,2019-20,20,2019.09.15,飯塚第一体育館,NA,720,721
5271,2019-20,20,2019.09.16,飯塚第一体育館,NA,752,721
5272,2019-20,20,2019.09.16,飯塚第一体育館,NA,724,720
5236,2019-20,20,2019.09.16,ゼビオアリーナ仙台,NA,692,711
5232,2019-20,20,2019.09.14,ゼビオアリーナ仙台,NA,708,711
5233,2019-20,20,2019.09.15,ゼビオアリーナ仙台,NA,710,708
5245,2019-20,20,2019.09.14,ウィングアリーナ刈谷,NA,717,712
5257,2019-20,20,2019.09.16,シティホールプラザ　アオーレ長岡,NA,750,716
5267,2019-20,20,2019.09.14,飯塚第一体育館,NA,721,723
5268,2019-20,20,2019.09.15,飯塚第一体育館,NA,722,723
5266,2019-20,20,2019.09.14,飯塚第一体育館,NA,752,722
5269,2019-20,20,2019.09.15,飯塚第一体育館,NA,752,724
4187,2019-20,2,2019.10.16,CNAアリーナ☆あきた,2909,693,706
4214,2019-20,2,2019.10.23,北海きたえーる,4306,702,706
4720,2019-20,7,2019.09.29,片柳アリーナ（日本工学院専門学校）,2015,715,717
4719,2019-20,7,2019.09.28,片柳アリーナ（日本工学院専門学校）,1718,715,717
4776,2019-20,7,2019.10.19,猪苗代町総合体育館,357,711,717
4756,2019-20,7,2019.10.13,東広島運動公園体育館,1673,721,717
4744,2019-20,7,2019.10.05,熊本県立総合体育館,2145,724,717
4755,2019-20,7,2019.10.12,東広島運動公園体育館,1251,721,717
4743,2019-20,7,2019.10.04,熊本県立総合体育館,1433,724,717
4791,2019-20,7,2019.10.27,南陽市民体育館,1506,710,717
4777,2019-20,7,2019.10.20,猪苗代町総合体育館,657,711,717
4790,2019-20,7,2019.10.26,南陽市民体育館,1360,710,717
4208,2019-20,2,2019.10.19,浜松アリーナ,2783,697,726
