ScheduleKey,Season,EventId,Date,Arena,Attendance,HomeTeamId,AwayTeamId
135,2016-17,2,2016.11.19,舞鶴文化公園体育館,884,699,728
269,2016-17,2,2017.01.21,千葉ポートアリーナ,5876,704,728
518,2016-17,2,2017.05.03,ハンナリーズアリーナ,2545,699,728
180,2016-17,2,2016.12.04,ブレックスアリーナ宇都宮,3779,703,728
173,2016-17,2,2016.12.03,ブレックスアリーナ宇都宮,3591,703,728
104,2016-17,2,2016.10.30,パークアリーナ小牧,2505,729,728
484,2016-17,2,2017.04.22,ウカルちゃんアリーナ,1969,698,728
97,2016-17,2,2016.10.29,パークアリーナ小牧,2174,729,728
468,2016-17,2,2017.04.15,沖縄市体育館,3350,701,728
72,2016-17,2,2016.10.16,府民共済SUPERアリーナ,2071,700,728
144,2016-17,2,2016.11.20,舞鶴文化公園体育館,1147,699,728
45,2016-17,2,2016.10.08,沖縄市体育館,3167,701,728
9,2016-17,2,2016.09.24,ウカルちゃんアリーナ,2259,698,728
233,2016-17,2,2016.12.24,富山市総合体育館,1868,696,728
388,2016-17,2,2017.03.17,川崎市とどろきアリーナ,2965,727,728
316,2016-17,2,2017.02.05,シティホールプラザアオーレ長岡,2195,695,728
17,2016-17,2,2016.09.25,ウカルちゃんアリーナ,2427,698,728
307,2016-17,2,2017.02.04,シティホールプラザアオーレ長岡,2413,695,728
492,2016-17,2,2017.04.23,ウカルちゃんアリーナ,2512,698,728
570,2016-17,7,2016.10.02,郡山総合体育館,1962,711,710
872,2016-17,7,2017.02.18,板橋区立小豆沢体育館,938,714,710
634,2016-17,7,2016.10.29,下館総合体育館,508,712,710
605,2016-17,7,2016.10.16,スポカルイン黒石,1539,708,710
1049,2016-17,7,2017.04.29,マエダアリーナ,1821,708,710
968,2016-17,7,2017.03.26,日立市池の川さくらアリーナ,1119,712,710
959,2016-17,7,2017.03.25,日立市池の川さくらアリーナ,674,712,710
596,2016-17,7,2016.10.15,スポカルイン黒石,1409,708,710
1010,2016-17,7,2017.04.09,郡山総合体育館,1045,711,710
902,2016-17,7,2017.02.26,鹿児島県総合体育センター体育館,412,725,710
816,2016-17,7,2017.01.28,大和郡山市総合公園,974,719,710
643,2016-17,7,2016.10.30,下館総合体育館,512,712,710
671,2016-17,7,2016.11.19,高崎市浜川体育館,919,713,710
1007,2016-17,7,2017.04.08,郡山総合体育館,807,711,710
688,2016-17,7,2016.11.26,岩手県営体育館,816,709,710
697,2016-17,7,2016.11.27,岩手県営体育館,1226,709,710
725,2016-17,7,2016.12.10,大田区総合体育館,674,715,710
825,2016-17,7,2017.01.29,大和郡山市総合公園,1216,719,710
792,2016-17,7,2017.01.03,伊予市民体育館,575,723,710
932,2016-17,7,2017.03.12,名古屋市千種スポーツセンター,1237,717,710
678,2016-17,7,2016.11.20,高崎市浜川体育館,1801,713,710
895,2016-17,7,2017.02.25,鹿児島県総合体育センター体育館,340,725,710
1070,2016-17,7,2017.05.06,ヤマト市民体育館前橋,1433,713,710
1053,2016-17,7,2017.04.30,マエダアリーナ,2253,708,710
880,2016-17,7,2017.02.19,板橋区立小豆沢体育館,761,714,710
786,2016-17,7,2017.01.02,伊予市民体育館,536,723,710
1076,2016-17,7,2017.05.07,ヤマト市民体育館前橋,2117,713,710
561,2016-17,7,2016.10.01,郡山総合体育館,1735,711,710
734,2016-17,7,2016.12.11,大田区総合体育館,942,715,710
923,2016-17,7,2017.03.11,名古屋市千種スポーツセンター,1465,717,710
267,2016-17,2,2017.01.21,北海きたえーる,2703,702,698
383,2016-17,2,2017.03.12,船橋アリーナ,5356,704,698
323,2016-17,2,2017.02.18,カメイアリーナ仙台,2539,692,698
70,2016-17,2,2016.10.16,愛知県体育館,2055,729,698
114,2016-17,2,2016.11.05,ウィングアリーナ刈谷,2202,728,698
276,2016-17,2,2017.01.22,北海きたえーる,2557,702,698
374,2016-17,2,2017.03.11,船橋アリーナ,5014,704,698
474,2016-17,2,2017.04.16,ハンナリーズアリーナ,2368,699,698
519,2016-17,2,2017.05.03,府民共済SUPERアリーナ,5585,700,698
36,2016-17,2,2016.10.02,沖縄市体育館,3546,701,698
225,2016-17,2,2016.12.23,青山学院記念館,2306,726,698
167,2016-17,2,2016.11.27,ハンナリーズアリーナ,1442,699,698
159,2016-17,2,2016.11.26,ハンナリーズアリーナ,1390,699,698
62,2016-17,2,2016.10.15,愛知県体育館,1821,729,698
321,2016-17,2,2017.02.17,カメイアリーナ仙台,1326,692,698
136,2016-17,2,2016.11.19,サンエイワーク住吉スポーツセンター,2206,700,698
230,2016-17,2,2016.12.24,青山学院記念館,1837,726,698
203,2016-17,2,2016.12.11,富山市総合体育館,2290,696,698
540,2016-17,2,2017.05.07,ウィングアリーナ刈谷,2205,728,698
127,2016-17,2,2016.11.18,サンエイワーク住吉スポーツセンター,1782,700,698
28,2016-17,2,2016.10.01,沖縄市体育館,3520,701,698
123,2016-17,2,2016.11.06,ウィングアリーナ刈谷,2422,728,698
467,2016-17,2,2017.04.15,ハンナリーズアリーナ,2082,699,698
195,2016-17,2,2016.12.10,富山市総合体育館,1603,696,698
539,2016-17,2,2017.05.06,ウィングアリーナ刈谷,2632,728,698
347,2016-17,2,2017.02.22,府民共済SUPERアリーナ,3173,700,698
421,2016-17,2,2017.03.26,愛知県体育館,3418,729,698
290,2016-17,2,2017.01.28,横浜国際プール,2575,694,698
412,2016-17,2,2017.03.25,愛知県体育館,2722,729,698
298,2016-17,2,2017.01.29,横浜国際プール,2611,694,698
815,2016-17,7,2017.01.28,大田区総合体育館,714,715,725
1006,2016-17,7,2017.04.09,広島サンプラザホール,2085,721,725
640,2016-17,7,2016.10.29,高松市総合体育館,406,722,725
965,2016-17,7,2017.03.24,水俣市立総合体育館,1134,724,725
1067,2016-17,7,2017.04.30,伊予市民体育館,1104,723,725
919,2016-17,7,2017.03.02,西宮市立中央体育館,354,718,725
875,2016-17,7,2017.02.18,ならでんアリーナ,769,719,725
974,2016-17,7,2017.03.25,水俣市立総合体育館,1317,724,725
556,2016-17,7,2016.09.25,松江市総合体育館,1329,720,725
782,2016-17,7,2017.01.02,千曲市戸倉体育館,980,716,725
1024,2016-17,7,2017.04.16,鹿島総合体育館,835,720,725
547,2016-17,7,2016.09.24,松江市総合体育館,2226,720,725
883,2016-17,7,2017.02.19,ならでんアリーナ,846,719,725
920,2016-17,7,2017.03.03,西宮市立中央体育館,602,718,725
648,2016-17,7,2016.10.30,高松市総合体育館,388,722,725
788,2016-17,7,2017.01.03,千曲市戸倉体育館,1140,716,725
653,2016-17,7,2016.11.04,菊池市総合体育館,1202,724,725
773,2016-17,7,2016.12.24,立川市泉市民体育館,403,714,725
702,2016-17,7,2016.11.27,福山市緑町公園屋内競技場(ローズアリーナ),1307,721,725
774,2016-17,7,2016.12.25,立川市泉市民体育館,523,714,725
694,2016-17,7,2016.11.26,福山市緑町公園屋内競技場(ローズアリーナ),1018,721,725
723,2016-17,7,2016.12.10,郡山総合体育館,1296,711,725
661,2016-17,7,2016.11.05,菊池市総合体育館,1761,724,725
587,2016-17,7,2016.10.08,松山市総合コミュニティセンター,1343,723,725
1018,2016-17,7,2017.04.15,鹿島総合体育館,815,720,725
1061,2016-17,7,2017.04.29,伊予市民体育館,724,723,725
824,2016-17,7,2017.01.29,大田区総合体育館,903,715,725
1001,2016-17,7,2017.04.08,広島サンプラザホール,1309,721,725
579,2016-17,7,2016.10.07,松山市総合コミュニティセンター,1528,723,725
732,2016-17,7,2016.12.11,郡山総合体育館,1425,711,725
119,2016-17,2,2016.11.06,国立代々木競技場第二体育館,3120,706,693
309,2016-17,2,2017.02.04,ウカルちゃんアリーナ,1559,698,693
340,2016-17,2,2017.02.22,千葉ポートアリーナ,4815,704,693
461,2016-17,2,2017.04.15,カメイアリーナ仙台,2081,692,693
353,2016-17,2,2017.02.25,ウィングアリーナ刈谷,1774,728,693
241,2016-17,2,2016.12.25,沖縄市体育館,3591,701,693
401,2016-17,2,2017.03.19,愛知県体育館,2576,729,693
185,2016-17,2,2016.12.04,ハンナリーズアリーナ,1327,699,693
514,2016-17,2,2017.05.03,千葉ポートアリーナ,7327,704,693
417,2016-17,2,2017.03.26,国立代々木競技場第二体育館,2470,706,693
54,2016-17,2,2016.10.10,北海きたえーる,3024,702,693
130,2016-17,2,2016.11.19,船橋アリーナ,3612,704,693
455,2016-17,2,2017.04.11,北海きたえーる,2072,702,693
74,2016-17,2,2016.10.22,カメイアリーナ仙台,1871,692,693
275,2016-17,2,2017.01.21,府民共済SUPERアリーナ,1748,700,693
393,2016-17,2,2017.03.18,愛知県体育館,2172,729,693
284,2016-17,2,2017.01.22,府民共済SUPERアリーナ,2164,700,693
318,2016-17,2,2017.02.05,ウカルちゃんアリーナ,1684,698,693
469,2016-17,2,2017.04.16,カメイアリーナ仙台,2232,692,693
83,2016-17,2,2016.10.23,カメイアリーナ仙台,2025,692,693
126,2016-17,2,2016.11.07,国立代々木競技場第二体育館,2690,706,693
3,2016-17,2,2016.09.24,ブレックスアリーナ宇都宮,3843,703,693
179,2016-17,2,2016.12.03,ハンナリーズアリーナ,1004,699,693
361,2016-17,2,2017.02.26,ウィングアリーナ刈谷,2026,728,693
408,2016-17,2,2017.03.25,国立代々木競技場第二体育館,2320,706,693
139,2016-17,2,2016.11.20,船橋アリーナ,3657,704,693
236,2016-17,2,2016.12.24,沖縄市体育館,3519,701,693
11,2016-17,2,2016.09.25,ブレックスアリーナ宇都宮,3870,703,693
46,2016-17,2,2016.10.09,北海きたえーる,6105,702,693
454,2016-17,2,2017.04.10,北海きたえーる,2217,702,693
668,2016-17,7,2016.11.18,板橋区立小豆沢体育館,714,714,716
925,2016-17,7,2017.03.11,松江市総合体育館,1667,720,716
1078,2016-17,7,2017.05.07,ならでんアリーナ,1344,719,716
887,2016-17,7,2017.02.25,郡山総合体育館,1019,711,716
999,2016-17,7,2017.04.08,大田区総合体育館,817,715,716
934,2016-17,7,2017.03.12,松江市総合体育館,1711,720,716
672,2016-17,7,2016.11.19,板橋区立小豆沢体育館,1005,714,716
739,2016-17,7,2016.12.16,愛媛県総合運動公園体育館,417,723,716
1073,2016-17,7,2017.05.06,ならでんアリーナ,1326,719,716
717,2016-17,7,2016.12.04,名古屋市千種スポーツセンター,810,717,716
856,2016-17,7,2017.02.12,山形市総合スポーツセンター,1915,710,716
618,2016-17,7,2016.10.22,大田区総合体育館,592,715,716
708,2016-17,7,2016.12.03,名古屋市千種スポーツセンター,969,717,716
821,2016-17,7,2017.01.29,岩手県営体育館,1625,709,716
956,2016-17,7,2017.03.20,板橋区立小豆沢体育館,1005,714,716
645,2016-17,7,2016.10.30,ならでんアリーナ,672,719,716
953,2016-17,7,2017.03.19,板橋区立小豆沢体育館,1005,714,716
573,2016-17,7,2016.10.02,西宮市立中央体育館,1411,718,716
564,2016-17,7,2016.10.01,西宮市立中央体育館,1517,718,716
637,2016-17,7,2016.10.29,ならでんアリーナ,817,719,716
896,2016-17,7,2017.02.26,郡山総合体育館,1551,711,716
1035,2016-17,7,2017.04.22,西宮市立中央体育館,1095,718,716
804,2016-17,7,2017.01.22,八戸市東体育館,1617,708,716
1004,2016-17,7,2017.04.09,大田区総合体育館,944,715,716
849,2016-17,7,2017.02.11,山形市総合スポーツセンター,1635,710,716
1044,2016-17,7,2017.04.23,西宮市立中央体育館,1510,718,716
746,2016-17,7,2016.12.17,愛媛県総合運動公園体育館,754,723,716
812,2016-17,7,2017.01.28,岩手県営体育館,1123,709,716
795,2016-17,7,2017.01.21,八戸市東体育館,1509,708,716
627,2016-17,7,2016.10.23,大田区総合体育館,607,715,716
482,2016-17,2,2017.04.22,トッケイセキュリティ平塚総合体育館,2227,694,695
178,2016-17,2,2016.12.03,彦根市民体育センター,1815,698,695
155,2016-17,2,2016.11.26,青山学院記念館,2013,726,695
122,2016-17,2,2016.11.06,浜松アリーナ,3205,697,695
14,2016-17,2,2016.09.25,富山市総合体育館,2645,696,695
113,2016-17,2,2016.11.05,浜松アリーナ,3149,697,695
254,2016-17,2,2017.01.01,国立代々木競技場第二体育館,2188,706,695
373,2016-17,2,2017.03.11,ブレックスアリーナ宇都宮,3362,703,695
446,2016-17,2,2017.04.08,富山県総合体育センター,2064,696,695
302,2016-17,2,2017.01.29,沖縄市体育館,3255,701,695
490,2016-17,2,2017.04.23,トッケイセキュリティ平塚総合体育館,2213,694,695
255,2016-17,2,2017.01.02,国立代々木競技場第二体育館,2679,706,695
437,2016-17,2,2017.04.02,豊橋市総合体育館,2016,697,695
382,2016-17,2,2017.03.12,ブレックスアリーナ宇都宮,3511,703,695
86,2016-17,2,2016.10.23,横浜国際プール,3456,694,695
389,2016-17,2,2017.03.18,旭川市総合体育館,1684,702,695
515,2016-17,2,2017.05.03,大田区総合体育館,2314,726,695
37,2016-17,2,2016.10.07,川崎市とどろきアリーナ,2651,727,695
41,2016-17,2,2016.10.08,川崎市とどろきアリーナ,2010,727,695
342,2016-17,2,2017.02.22,墨田区総合体育館,2027,726,695
430,2016-17,2,2017.04.01,豊橋市総合体育館,1291,697,695
163,2016-17,2,2016.11.27,青山学院記念館,1842,726,695
78,2016-17,2,2016.10.22,横浜国際プール,3748,694,695
207,2016-17,2,2016.12.17,ＣＮＡアリーナ★あきた,2502,693,695
184,2016-17,2,2016.12.04,彦根市民体育センター,2016,698,695
451,2016-17,2,2017.04.09,富山県総合体育センター,2632,696,695
6,2016-17,2,2016.09.24,富山市総合体育館,4501,696,695
216,2016-17,2,2016.12.18,ＣＮＡアリーナ★あきた,3519,693,695
398,2016-17,2,2017.03.19,旭川市総合体育館,2493,702,695
294,2016-17,2,2017.01.28,沖縄市体育館,3211,701,695
659,2016-17,7,2016.11.05,ならでんアリーナ,860,719,718
852,2016-17,7,2017.02.11,広島サンプラザホール,4508,721,718
666,2016-17,7,2016.11.06,ならでんアリーナ,1553,719,718
749,2016-17,7,2016.12.18,山形市総合スポーツセンター,1854,710,718
998,2016-17,7,2017.04.08,板橋区立小豆沢体育館,964,714,718
761,2016-17,7,2016.12.24,福島市国体記念体育館,805,711,718
740,2016-17,7,2016.12.17,山形市総合スポーツセンター,1279,710,718
578,2016-17,7,2016.10.07,大田区総合体育館,463,715,718
869,2016-17,7,2017.02.18,岩手県営体育館,686,709,718
820,2016-17,7,2017.01.29,青森県武道館,2043,708,718
595,2016-17,7,2016.10.14,立川市泉市民体育館,466,714,718
1017,2016-17,7,2017.04.15,ならでんアリーナ,655,719,718
921,2016-17,7,2017.03.11,ヤマト市民体育館前橋,1251,713,718
583,2016-17,7,2016.10.08,大田区総合体育館,785,715,718
858,2016-17,7,2017.02.12,広島サンプラザホール,1670,721,718
699,2016-17,7,2016.11.27,千曲市戸倉体育館,1072,716,718
960,2016-17,7,2017.03.25,松本市総合体育館,1523,716,718
555,2016-17,7,2016.09.25,名古屋市枇杷島スポーツセンター,1042,717,718
546,2016-17,7,2016.09.24,名古屋市枇杷島スポーツセンター,1049,717,718
1052,2016-17,7,2017.04.29,名古屋市枇杷島スポーツセンター,1258,717,718
691,2016-17,7,2016.11.26,千曲市戸倉体育館,803,716,718
995,2016-17,7,2017.04.07,板橋区立小豆沢体育館,811,714,718
599,2016-17,7,2016.10.15,立川市泉市民体育館,513,714,718
930,2016-17,7,2017.03.12,ヤマト市民体育館前橋,1288,713,718
878,2016-17,7,2017.02.19,岩手県営体育館,1015,709,718
1056,2016-17,7,2017.04.30,名古屋市枇杷島スポーツセンター,1603,717,718
769,2016-17,7,2016.12.25,福島市国体記念体育館,1325,711,718
969,2016-17,7,2017.03.26,松本市総合体育館,1825,716,718
1023,2016-17,7,2017.04.16,ならでんアリーナ,797,719,718
811,2016-17,7,2017.01.28,青森県武道館,1587,708,718
985,2016-17,7,2017.04.02,宮古市民総合体育館,1084,709,708
705,2016-17,7,2016.12.03,山形県総合運動公園,1234,710,708
624,2016-17,7,2016.10.23,白河中央体育館,844,711,708
791,2016-17,7,2017.01.03,松江市総合体育館,1386,720,708
580,2016-17,7,2016.10.08,岩手県営体育館,607,709,708
1084,2016-17,7,2017.05.07,郡山総合体育館,1658,711,708
951,2016-17,7,2017.03.19,三友エンジニア体育文化センター,1680,710,708
745,2016-17,7,2016.12.17,高松市総合体育館,403,722,708
843,2016-17,7,2017.02.05,ならでんアリーナ,817,719,708
929,2016-17,7,2017.03.11,鹿児島県総合体育センター体育館,631,725,708
894,2016-17,7,2017.02.25,熊本県立総合体育館,1203,724,708
589,2016-17,7,2016.10.09,岩手県営体育館,719,709,708
851,2016-17,7,2017.02.11,名古屋市枇杷島スポーツセンター,892,717,708
785,2016-17,7,2017.01.02,松江市総合体育館,1598,720,708
713,2016-17,7,2016.12.04,山形県総合運動公園,1672,710,708
1042,2016-17,7,2017.04.23,ヤマト市民体育館前橋,1373,713,708
901,2016-17,7,2017.02.26,熊本県立総合体育館,1677,724,708
977,2016-17,7,2017.04.01,宮古市民総合体育館,1116,709,708
656,2016-17,7,2016.11.05,ヤマト市民体育館前橋,883,713,708
835,2016-17,7,2017.02.04,ならでんアリーナ,786,719,708
670,2016-17,7,2016.11.19,つくばカピオ　サイバーダインアリーナ,1145,712,708
650,2016-17,7,2016.11.04,ヤマト市民体育館前橋,672,713,708
615,2016-17,7,2016.10.22,白河中央体育館,705,711,708
667,2016-17,7,2016.11.18,つくばカピオ　サイバーダインアリーナ,902,712,708
938,2016-17,7,2017.03.12,鹿児島県総合体育センター体育館,745,725,708
943,2016-17,7,2017.03.18,三友エンジニア体育文化センター,1403,710,708
1033,2016-17,7,2017.04.22,ヤマト市民体育館前橋,1198,713,708
857,2016-17,7,2017.02.12,名古屋市枇杷島スポーツセンター,817,717,708
1081,2016-17,7,2017.05.06,郡山総合体育館,1392,711,708
754,2016-17,7,2016.12.18,高松市総合体育館,429,722,708
154,2016-17,2,2016.11.26,ＣＮＡアリーナ★あきた,2511,693,692
210,2016-17,2,2016.12.17,横浜国際プール,2412,694,692
380,2016-17,2,2017.03.11,岡崎中央総合公園総合体育館,3005,728,692
456,2016-17,2,2017.04.08,国立代々木競技場第二体育館,2153,706,692
280,2016-17,2,2017.01.22,青山学院記念館,2616,726,692
162,2016-17,2,2016.11.27,ＣＮＡアリーナ★あきた,2939,693,692
458,2016-17,2,2017.04.09,国立代々木競技場第二体育館,2069,706,692
243,2016-17,2,2016.12.29,府民共済SUPERアリーナ,2229,700,692
202,2016-17,2,2016.12.11,シティホールプラザアオーレ長岡,3325,695,692
47,2016-17,2,2016.10.09,ブレックスアリーナ宇都宮,3025,703,692
488,2016-17,2,2017.04.23,千葉ポートアリーナ,3442,704,692
271,2016-17,2,2017.01.21,青山学院記念館,1902,726,692
249,2016-17,2,2016.12.30,府民共済SUPERアリーナ,3010,700,692
415,2016-17,2,2017.03.26,ブレックスアリーナ宇都宮,3447,703,692
339,2016-17,2,2017.02.22,北海きたえーる,2101,702,692
12,2016-17,2,2016.09.25,船橋アリーナ,3297,704,692
317,2016-17,2,2017.02.05,豊橋市総合体育館,1504,697,692
99,2016-17,2,2016.10.30,北海きたえーる,2183,702,692
107,2016-17,2,2016.10.31,北海きたえーる,1727,702,692
66,2016-17,2,2016.10.16,国立代々木競技場第二体育館,2665,706,692
58,2016-17,2,2016.10.15,国立代々木競技場第二体育館,2705,706,692
480,2016-17,2,2017.04.22,千葉ポートアリーナ,3054,704,692
218,2016-17,2,2016.12.18,横浜国際プール,2787,694,692
194,2016-17,2,2016.12.10,シティホールプラザアオーレ長岡,2483,695,692
38,2016-17,2,2016.10.08,ブレックスアリーナ宇都宮,2743,703,692
387,2016-17,2,2017.03.12,岡崎中央総合公園総合体育館,3408,728,692
520,2016-17,2,2017.05.03,北海きたえーる,3209,702,692
406,2016-17,2,2017.03.25,ブレックスアリーナ宇都宮,2945,703,692
308,2016-17,2,2017.02.04,豊橋市総合体育館,1161,697,692
4,2016-17,2,2016.09.24,船橋アリーナ,4932,704,692
232,2016-17,2,2016.12.24,シティホールプラザアオーレ長岡,4224,695,704
476,2016-17,2,2017.04.15,国立代々木競技場第二体育館,3206,706,704
117,2016-17,2,2016.11.06,ゼビオアリーナ仙台,2235,692,704
306,2016-17,2,2017.02.04,横浜国際プール,3347,694,704
57,2016-17,2,2016.10.15,ＣＮＡアリーナ★あきた,3338,693,704
363,2016-17,2,2017.02.26,沖縄市体育館,3374,701,704
433,2016-17,2,2017.04.02,ＣＮＡアリーナ★あきた,3508,693,704
65,2016-17,2,2016.10.16,ＣＮＡアリーナ★あきた,3709,693,704
169,2016-17,2,2016.11.28,北海きたえーる,2189,702,704
315,2016-17,2,2017.02.05,横浜国際プール,4011,694,704
196,2016-17,2,2016.12.10,豊橋市総合体育館,1308,697,704
330,2016-17,2,2017.02.18,愛知県体育館,3145,729,704
532,2016-17,2,2017.05.07,北海きたえーる,5659,702,704
147,2016-17,2,2016.11.23,鹿沼総合体育館フォレストアリーナ,2881,703,704
426,2016-17,2,2017.04.01,ＣＮＡアリーナ★あきた,2925,693,704
39,2016-17,2,2016.10.08,スカイホール豊田,2797,706,704
227,2016-17,2,2016.12.23,シティホールプラザアオーレ長岡,4086,695,704
337,2016-17,2,2017.02.19,愛知県体育館,4008,729,704
204,2016-17,2,2016.12.11,豊橋市総合体育館,1611,697,704
477,2016-17,2,2017.04.16,国立代々木競技場第二体育館,3258,706,704
499,2016-17,2,2017.04.29,ブレックスアリーナ宇都宮,3957,703,704
524,2016-17,2,2017.05.06,北海きたえーる,4395,702,704
109,2016-17,2,2016.11.05,ゼビオアリーナ仙台,2158,692,704
507,2016-17,2,2017.04.30,ブレックスアリーナ宇都宮,4058,703,704
395,2016-17,2,2017.03.18,三重県営サンアリーナ,1907,699,704
355,2016-17,2,2017.02.25,沖縄市体育館,3339,701,704
48,2016-17,2,2016.10.09,スカイホール豊田,2978,706,704
403,2016-17,2,2017.03.19,三重県営サンアリーナ,1783,699,704
260,2016-17,2,2017.01.18,栃木県立県南体育館,2752,703,704
161,2016-17,2,2016.11.27,ゆうばり文化スポーツセンター,1151,702,704
198,2016-17,2,2016.12.11,ＣＮＡアリーナ★あきた,3010,693,727
268,2016-17,2,2017.01.21,栃木県立県北体育館,2468,703,727
142,2016-17,2,2016.11.20,新潟市東総合スポーツセンター,3123,695,727
344,2016-17,2,2017.02.22,富山市総合体育館,3024,696,727
190,2016-17,2,2016.12.10,ＣＮＡアリーナ★あきた,2471,693,727
365,2016-17,2,2017.03.04,カメイアリーナ仙台,2079,692,727
133,2016-17,2,2016.11.19,新潟市東総合スポーツセンター,3070,695,727
165,2016-17,2,2016.11.27,富山市総合体育館,1676,696,727
293,2016-17,2,2017.01.28,愛知県体育館,1845,729,727
67,2016-17,2,2016.10.16,青山学院記念館,1663,726,727
435,2016-17,2,2017.04.02,横浜国際プール,4216,694,727
221,2016-17,2,2016.12.18,ウカルちゃんアリーナ,2158,698,727
277,2016-17,2,2017.01.22,栃木県立県北体育館,2611,703,727
364,2016-17,2,2017.03.03,カメイアリーナ仙台,1401,692,727
517,2016-17,2,2017.05.03,富山市総合体育館,5545,696,727
246,2016-17,2,2016.12.30,船橋アリーナ,3823,704,727
428,2016-17,2,2017.04.01,横浜国際プール,3733,694,727
7,2016-17,2,2016.09.24,豊橋市総合体育館,3315,697,727
111,2016-17,2,2016.11.05,横浜国際プール,3447,694,727
120,2016-17,2,2016.11.06,横浜国際プール,3687,694,727
251,2016-17,2,2016.12.31,船橋アリーナ,3315,704,727
419,2016-17,2,2017.03.26,新潟市東総合スポーツセンター,2182,695,727
157,2016-17,2,2016.11.26,富山市総合体育館,1631,696,727
301,2016-17,2,2017.01.29,愛知県体育館,2109,729,727
15,2016-17,2,2016.09.25,豊橋市総合体育館,2610,697,727
410,2016-17,2,2017.03.25,新潟市東総合スポーツセンター,2228,695,727
489,2016-17,2,2017.04.23,青山学院記念館,2108,726,727
213,2016-17,2,2016.12.17,ウカルちゃんアリーナ,2231,698,727
481,2016-17,2,2017.04.22,青山学院記念館,2011,726,727
59,2016-17,2,2016.10.15,青山学院記念館,1529,726,727
234,2016-17,2,2016.12.24,豊橋市総合体育館,1561,697,700
326,2016-17,2,2017.02.18,トッケイセキュリティ平塚総合体育館,1014,727,700
466,2016-17,2,2017.04.15,パークアリーナ小牧,1683,729,700
192,2016-17,2,2016.12.10,青山学院記念館,1698,726,700
351,2016-17,2,2017.02.25,シティホールプラザアオーレ長岡,2418,695,700
239,2016-17,2,2016.12.25,豊橋市総合体育館,2389,697,700
266,2016-17,2,2017.01.19,ウィングアリーナ刈谷,1809,728,700
35,2016-17,2,2016.10.02,ハンナリーズアリーナ,2656,699,700
43,2016-17,2,2016.10.08,愛知県体育館,1698,729,700
370,2016-17,2,2017.03.10,国立代々木競技場第二体育館,1684,706,700
473,2016-17,2,2017.04.16,パークアリーナ小牧,1553,729,700
375,2016-17,2,2017.03.11,国立代々木競技場第二体育館,1957,706,700
81,2016-17,2,2016.10.22,ウカルちゃんアリーナ,1534,698,700
116,2016-17,2,2016.11.05,宜野湾市立体育館,3094,701,700
200,2016-17,2,2016.12.11,青山学院記念館,1757,726,700
125,2016-17,2,2016.11.06,宜野湾市立体育館,2960,701,700
51,2016-17,2,2016.10.09,愛知県体育館,1952,729,700
538,2016-17,2,2017.05.07,沖縄市体育館,3730,701,700
296,2016-17,2,2017.01.29,船橋アリーナ,4073,704,700
89,2016-17,2,2016.10.23,ウカルちゃんアリーナ,1552,698,700
288,2016-17,2,2017.01.28,船橋アリーナ,3019,704,700
512,2016-17,2,2017.04.29,岡崎中央総合公園総合体育館,2724,728,700
334,2016-17,2,2017.02.19,トッケイセキュリティ平塚総合体育館,1603,727,700
438,2016-17,2,2017.04.02,守山市民体育館,1871,698,700
431,2016-17,2,2017.04.01,守山市民体育館,1692,698,700
153,2016-17,2,2016.11.24,ウィングアリーナ刈谷,1584,728,700
27,2016-17,2,2016.10.01,ハンナリーズアリーナ,3031,699,700
513,2016-17,2,2017.04.30,岡崎中央総合公園総合体育館,3402,728,700
359,2016-17,2,2017.02.26,シティホールプラザアオーレ長岡,2649,695,700
531,2016-17,2,2017.05.06,沖縄市体育館,3588,701,700
1075,2016-17,7,2017.05.06,鹿児島アリーナ,1427,725,720
973,2016-17,7,2017.03.26,松山市総合コミュニティセンター,1128,723,720
1060,2016-17,7,2017.04.29,高松市総合体育館,859,722,720
660,2016-17,7,2016.11.05,宇和島市総合体育館,617,723,720
762,2016-17,7,2016.12.24,青柳公園市民体育館,727,712,720
805,2016-17,7,2017.01.22,山形市総合スポーツセンター,1428,710,720
704,2016-17,7,2016.12.02,霧島市国分体育館,258,725,720
610,2016-17,7,2016.10.16,キリンビバレッジ周南総合スポーツセンター,1072,721,720
602,2016-17,7,2016.10.15,キリンビバレッジ周南総合スポーツセンター,864,721,720
737,2016-17,7,2016.12.11,三田駒ケ谷体育館,918,718,720
613,2016-17,7,2016.10.21,きびじアリーナ,783,722,720
910,2016-17,7,2017.03.04,板橋区立小豆沢体育館,1005,714,720
1066,2016-17,7,2017.04.30,高松市総合体育館,952,722,720
728,2016-17,7,2016.12.10,三田駒ケ谷体育館,884,718,720
964,2016-17,7,2017.03.25,松山市総合コミュニティセンター,936,723,720
1012,2016-17,7,2017.04.08,熊本県立総合体育館,2096,724,720
855,2016-17,7,2017.02.12,岩手県営体育館,1113,709,720
594,2016-17,7,2016.10.09,熊本県立総合体育館,2133,724,720
903,2016-17,7,2017.03.03,板橋区立小豆沢体育館,843,714,720
652,2016-17,7,2016.11.04,宇和島市総合体育館,458,723,720
881,2016-17,7,2017.02.19,大田区総合体育館,1026,715,720
588,2016-17,7,2016.10.08,熊本県立総合体育館,1378,724,720
796,2016-17,7,2017.01.21,山形市総合スポーツセンター,1182,710,720
620,2016-17,7,2016.10.22,きびじアリーナ,801,722,720
